"","StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","b_shape_r","eye_body_r","standard_total","maxtl_use"
"801","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Myctophiformes","Myctophidae","Diaphus perspicillatus","none",NA,"0","Yes",0,4.9,0,1.6,0,0.9,0,"NO",9.61765,6.9523,5.10726879170806,0.0735945023970887,0.810870167624793,0
"802","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Enoploteuthidae","Abraliopsis morisii","none",NA,"0","Yes",0,4.9,0,1.5,0,1.7,0,"NO",9.61765,6.9523,8.38990602283222,0.0421377421237308,0.349336874571408,0
"803","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Myctophiformes","Myctophidae","Diaphus lucidus","none",NA,"0","Yes",0,4.3,0,1.5,0,0.8,0,"NO",9.61765,6.9523,5.55089427775088,0.0519066044562339,0.797003410114818,0
"804","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Tetraodontiformes","Molidae","Ranzania laevis","none",NA,"0","Yes",0,2.2,0,1.3,0,1.6,0,"NO",9.61765,6.9523,2.31997268915271,0.0510461357665357,0.933207867172914,0
"805","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Chiroteuthidae","Grimalditeuthis bonplandi","none",NA,"0","Yes",0,0.5,0,0,0,0,0,"NO",9.61765,6.9523,10.94204763275,0.0120075977105752,0.445776692752323,0
"806","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Histioteuthidae","Histioteuthis meleagroteuthis","none",NA,"0","Yes",0,0.5,0,0,0,0,0,"NO",9.61765,6.9523,6.26480661479157,0.0435681657543741,0.29578180004895,0
"807","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis rugosa","none",NA,"0","Yes",0,0.5,0,0,0,0,0,"NO",9.61765,6.9523,NA,NA,NA,0
"808","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Onychoteuthidae","Onykia loennbergii","none",NA,"0","Yes",0,0.5,0,0,0,0.3,0,"NO",9.61765,6.9523,5.31768720055736,0.0171098859566186,0.541527707572006,0
"809","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Thysanoteuthidae","Thysanoteuthis rhombus","none",NA,"0","Yes",0,0.5,0,0,0,0.1,0,"NO",9.61765,6.9523,5.12470139812295,0.0408813440276422,0.605999419252274,0
"810","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Carangidae","Decapterus macrosoma","none",NA,"0","Yes",0,0.5,0,0,0,0.1,0,"NO",9.61765,6.9523,5.91040197007838,0.0599157525191535,0.861187129440701,0
"811","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Gempylidae","Nealotus tripes","none",NA,"0","Yes",0,0.5,0,0,0,0.1,0,"NO",9.61765,6.9523,8.06902625820124,0.0470653940063948,0.860026405521185,0
"812","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Scombrolabracidae","Scombrolabrax heterolepis","none",NA,"0","Yes",0,0.5,0,0,0,0,0,"NO",9.61765,6.9523,5.05532478667329,0.0823463573003606,0.840498924498831,0
"813","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Aulopiformes","Notosudidae","Scopelosaurus hoedti","none",NA,"0","Yes",0,0.5,0,0,0,0.2,0,"NO",9.61765,6.9523,12.4475841005471,0.0500598409184787,0.886146915633131,0
"814","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Myctophiformes","Myctophidae","Lobianchia gemellarii","none",NA,"0","Yes",0,0.5,0,0,0,0,0,"NO",9.61765,6.9523,4.78868605837173,0.0545898499854722,0.850185835356255,0
"815","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Osmeriformes","Opisthoproctidae","Monacoa grimaldii","none",NA,"0","Yes",0,0.5,0,0,0,0,0,"NO",9.61765,6.9523,2.98446575531221,0.0752736549566199,0.805703195279876,0
"816","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus aculeatus","none",NA,"0","Yes",0,0.5,0,0,0,0,0,"NO",9.61765,6.9523,1.68311866984355,0.109884274313756,0.841177800826606,0
"817","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus muelleri","none",NA,"0","Yes",0,0.5,0,0,0,0,0,"NO",9.61765,6.9523,5.03513221969598,0.0826074375229732,0.83924115783412,0
"818","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Ommastrephidae","Eucleoteuthis luminosa","none",NA,"0","Yes",0,4.9,0,1.1,0,1.9,0,"NO",9.61765,6.9523,6.65779074673977,0.0431757062823878,0.617539336090291,0
"819","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Amphipoda","Platyscelidae","Platyscelus ovoides","none",NA,"0","Yes",0,6,0,1.1,0,0.8,0,"NO",9.61765,6.9523,NA,NA,NA,0
"820","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Chiasmodontidae","Chiasmodon niger","none",NA,"0","Yes",0,6,0,1.1,0,1.1,0,"NO",9.61765,6.9523,7.12672753263239,0.0396079535991368,0.835047279971112,0
"821","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Aulopiformes","Scopelarchidae","Scopelarchus analis","none",NA,"0","Yes",0,6,0,1,0,0.9,0,"NO",9.61765,6.9523,7.79666322395798,0.0553915767145919,0.897950703040272,0
"822","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Ommastrephidae","Ommastrephes bartramii","none",NA,"0","Yes",0,1.6,0,0.9,0,1.6,0,"NO",9.61765,6.9523,5.43985371164068,0.0444631878738816,0.761282086428217,0
"823","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Stomatopoda","Lysiosquillidae","Lysiosquilla tredecimdentata","none",NA,"0","Yes",0,6,0,0.9,0,0.7,0,"NO",9.61765,6.9523,5.29578578504031,0.033316973652269,0.896962942250214,0
"824","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Myctophiformes","Myctophidae","Myctophum asperum","none",NA,"0","Yes",0,2.2,0,0.9,0,0.6,0,"NO",9.61765,6.9523,4.97091626580269,0.078439400184206,0.874563772895465,0
"825","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Octopoda","Amphitretidae","Japetella diaphana","none",NA,"0","Yes",0,4.3,0,0.8,0,1.1,0,"NO",9.61765,6.9523,2.41709492497973,0.0766530196669182,0.61086806725147,0
"826","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Thaliacea","Salpida","Salpidae","Salpa maxima","none",NA,"0","Yes",0,2.2,0,0.8,0,0.3,0,"NO",9.61765,6.9523,NA,NA,NA,0
"827","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Stomatopoda","Squilllidae","Neoanchisquilla tuberculata","none",NA,"0","Yes",0,6,0,0.7,0,0.3,0,"NO",9.61765,6.9523,5.55795735591298,0.0390088718804772,0.8277189862258,0
"828","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Aulopiformes","Omosudidae","Omosudis lowii","none",NA,"0","Yes",0,4.3,0,0.7,0,1.2,0,"NO",9.61765,6.9523,4.93265216108913,0.0584555161744779,0.863521681715712,0
"829","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Histioteuthidae","Stigmatoteuthis dofleini","none",NA,"0","Yes",0,2.2,0,0.6,0,0.5,0,"NO",9.61765,6.9523,8.85496886007114,0.0368309997434481,0.268645999224192,0
"830","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Histioteuthidae","Stigmatoteuthis hoylei","none",NA,"0","Yes",0,1.6,0,0.6,0,1.1,0,"NO",9.61765,6.9523,6.15980761649445,0.050968722656712,0.276122126391205,0
"831","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Octopoda","Argonautidae","Argonauta argo","none",NA,"0","Yes",0,3.3,0,0.6,0,1.3,0,"NO",9.61765,6.9523,2.77803979041028,0.0687717239198642,0.500065631996491,0
"832","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Decapoda","Oplophoroidae","Janicella spinicauda","none",NA,"0","Yes",0,2.2,0,0.5,0,0.1,0,"NO",9.61765,6.9523,7.91494079325559,0.0338703895264318,0.839056861902585,0
"833","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Decapoda","Oplophoroidae","Oplophorus typus","none",NA,"0","Yes",0,1.6,0,0.5,0,0.3,0,"NO",9.61765,6.9523,5.89588604519325,0.0517846379690128,0.8586609976282,0
"834","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Istiophoridae","Makaira mazara","none",NA,"0","Yes",0,0.5,0,0.5,0,0.5,0,"NO",9.61765,6.9523,7.14598982153136,0.0162370048944224,0.848343932409614,0
"835","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Ommastrephidae","Ornithoteuthis volatilis","none",NA,"0","Yes",0,1.6,0,0.4,0,0.2,0,"NO",9.61765,6.9523,6.13405588455912,0.037611929842542,0.805235460691636,0
"836","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Gempylidae","Thyrsitoides marleyi","none",NA,"0","Yes",0,2.7,0,0.4,0,0.9,0,"NO",9.61765,6.9523,9.67307911316473,0.0381516329395581,0.888746458914491,0
"837","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Gastropoda","Pteropoda","Cavoliniidae","Diacria trispinosa","none",NA,"0","Maybe",0,0.5,0,0.3,0,0.1,0,"NO",9.61765,6.9523,NA,NA,NA,0
"838","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Gempylidae","Gempylus serpens","none",NA,"0","Yes",0,1.6,0,0.3,0,0.5,0,"NO",9.61765,6.9523,16.0970077138305,0.0279241668153583,0.905049672081243,0
"839","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Ateleopodiformes","Ateleopodidae","Ateleopus natalensis","none",NA,"0","Yes",0,0.5,0,0.3,0,0.5,0,"NO",9.61765,6.9523,13.3488106490233,0.0181441084752163,0.94681268494452,0
"840","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Aulopiformes","Alepisauridae","Alepisaurus ferox","none",NA,"0","Yes",0,2.7,0,0.3,0,1,0,"NO",9.61765,6.9523,14.3410788483398,0.0260265732773525,0.881745650515243,0
"841","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Myctophiformes","Myctophidae","Lampadena luminosa","none",NA,"0","Yes",0,0.5,0,0.3,0,0.5,0,"NO",9.61765,6.9523,5.5116316306489,0.0578070596523439,0.845808726159853,0
"842","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Ancistrocheiridae","Ancistrocheirus lesueurii","none",NA,"0","Yes",0,1.6,0,0.2,0,0.2,0,"NO",9.61765,6.9523,6.53010348142899,0.0619700709073132,0.415195399779098,0
"843","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Amphipoda","Phrosinidae","Phrosina semilunata","none",NA,"0","Yes",0,1.6,0,0.2,0,0,0,"NO",9.61765,6.9523,NA,NA,NA,0
"844","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Malacostraca","Decapoda","Penaeidae","Funchalia taaningi","none",NA,"0","Yes",0,1.6,0,0.2,0,0.3,0,"NO",9.61765,6.9523,8.48547145125077,0.0340698839177075,0.805986004520335,0
"845","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Priacanthidae","Cookeolus japonicus","none",NA,"0","Yes",0,0.5,0,0.2,0,0,0,"NO",9.61765,6.9523,3.19773664074539,0.0920740252315363,0.780618531163437,0
"846","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Tetraodontiformes","Balistidae","Balistes punctatus","none",NA,"0","Yes",0,1.1,0,0.2,0,0.2,0,"NO",9.61765,6.9523,2.31521759704951,0.0583284431658351,0.817719444437945,0
"847","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Tetraodontiformes","Ostraciidae","Ostracion cubicus","none",NA,"0","Yes",0,1.1,0,0.2,0,0,0,"NO",9.61765,6.9523,3.3018609841914,0.0562292798384199,0.711901524280422,0
"848","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Aulopiformes","Paralepididae","Lestidiops similis","none",NA,"0","Yes",0,1.6,0,0.2,0,0.1,0,"NO",9.61765,6.9523,17.2142802152598,0.0369048079677297,0.93301655416459,0
"849","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Actinopterygii","Beryciformes","Berycidae","Beryx splendens","none",NA,"0","Yes",0,1.6,0,0.2,0,0.4,0,"NO",9.61765,6.9523,3.31717375787226,0.0963723017930209,0.786926233530097,0
"850","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Cranchiidae","Cranchia scabra","none",NA,"0","Yes",0,1.1,0,0.1,0,0,0,"NO",9.61765,6.9523,2.48701521305014,0.071597931105658,NA,0
"851","Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"184.0","adult","paper reported","2+ yo","estimated (N Atlantic growth curve)",95.5,NA,"measured for entire paper",67,119,"measured",NA,"Romanov et al. (2020); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Octopoteuthidae","Taningia danae","none",NA,"0","Yes",0,0.5,0,0.1,0,0,0,"NO",9.61765,6.9523,5.35924831678219,0.0542373572825477,0.524351031100533,0
